0.0	21.9212265	0.12100005149841309	22.3131523	
0.41588592529296875	21.8730049	0.5368859767913818	22.306551	
0.8174335956573486	21.8794689	0.9384336471557617	22.3037434	
1.2226476669311523	21.927969	1.3436477184295654	22.3086033	
0.0	22.4618454	0.12100005149841309	22.7644863	
2.9122848510742188	22.4562569	3.033284902572632	22.7558937	
3.3203887939453125	22.4638405	3.4413888454437256	22.7542934	
3.740992546081543	22.4592628	3.861992597579956	22.7541256	
4.1398093700408936	22.4642334	4.260809421539307	22.756876	
4.539751052856445	22.4720688	4.660751104354858	22.7434273	
4.9194769859313965	22.4731655	5.04047703742981	22.7541256	
0.0	22.4423256	0.12100005149841309	22.7473049	
6.5682454109191895	22.4258041	6.6892454624176025	22.754549	
8.240096092224121	22.4314537	8.361096143722534	22.7460327	
9.272098302841187	22.4037533	9.394098281860352	22.7416458	
10.321253061294556	22.3887272	10.442253112792969	22.7551804	
10.707688093185425	22.399231	10.828688144683838	22.7388363	
11.10315728187561	22.3896465	11.223157167434692	22.7439976	
11.518026351928711	22.4018078	11.639026403427124	22.7442493	
11.92028021812439	22.4102898	12.041280269622803	22.7579803	
12.351043701171875	22.4174805	12.472043752670288	22.7363319	
12.748018264770508	22.4199524	12.869018316268921	22.7486591	
13.141168117523193	22.4326477	13.262168169021606	22.7545834	
13.536179065704346	22.4439945	13.657179117202759	22.7354889	
13.947150468826294	22.4437981	14.068150520324707	22.7333546	
14.354541540145874	22.4511852	14.475541591644287	22.7473946	
14.764285564422607	22.460247	14.88528561592102	22.7530708	
15.189357995986938	22.466259	15.310358047485352	22.7497578	
15.592961311340332	22.4680004	15.713961362838745	22.7466412	
15.988884925842285	22.4676628	16.1098849773407	22.7531834	
16.387694835662842	22.4587307	16.508694887161255	22.7486343	
16.798216819763184	22.460247	16.919216871261597	22.7534924	
17.201475143432617	22.4567089	17.323475122451782	22.7473164	
17.590314388275146	22.4606686	17.71131443977356	22.7438908	
35.48028326034546	22.4828701	35.60128331184387	22.753067	
35.867602825164795	22.4687157	35.98860287666321	22.7591877	
36.265336751937866	22.4595032	36.38633680343628	22.7576733	
36.646453857421875	22.4714966	36.76745390892029	22.7565212	
37.088456869125366	22.4653454	37.20945692062378	22.7587109	
37.477320432662964	22.4527912	37.59932041168213	22.7632599	
37.87413692474365	22.4579582	37.99613690376282	22.7642155	
38.27206587791443	22.4645309	38.39306592941284	22.7499504	
38.669074296951294	22.4659634	38.79007434844971	22.7593861	
39.06525754928589	22.4607677	39.187257528305054	22.7572231	
